duration,src_bytes,dst_bytes,count,srv_count,log_src_bytes
0,212,1769,40,41,5.3612921657094255
0,0,0,279,6,0.0
0,0,0,101,1,0.0
0,0,0,33,33,0.0
0,205,1265,2,2,5.327876168789581
0,0,0,256,3,0.0
0,321,741,41,43,5.7745515455444085
2,204879,332,1,2,12.230179720873407
0,235,2750,8,21,5.4638318050256105
0,0,0,247,15,0.0
0,46,46,16,25,3.8501476017100584
0,0,0,269,16,0.0
16,93,34,1,1,4.543294782270004
0,0,0,291,11,0.0
0,201,8222,1,1,5.308267697401205
0,0,0,226,5,0.0
1,1752,330,1,1,7.469083884921234
0,0,0,136,20,0.0
0,208,2531,5,9,5.342334251964811
0,297,1445,12,12,5.697093486505405
0,214,1502,13,17,5.3706380281276624
0,0,0,294,1,0.0
0,317,284,16,16,5.762051382780177
0,224,6552,8,9,5.41610040220442
0,749,0,2,2,6.620073206530356
1854,146,105,1,1,4.990432586778736
0,0,0,15,5,0.0
0,105,147,1,1,4.663439094112067
0,0,0,240,4,0.0
0,0,0,137,8,0.0
3519,146,105,1,1,4.990432586778736
2,868,333,1,2,6.767343125265392
0,0,0,123,18,0.0
0,286,4250,13,14,5.659482215759621
0,0,0,217,24,0.0
0,0,0,204,16,0.0
0,239,7058,11,13,5.480638923341991
0,298,324,11,11,5.700443573390687
0,290,293,7,8,5.673323267171493
0,0,0,1,1,0.0
0,304,1045,22,22,5.720311776607412
0,18,0,1,1,2.9444389791664403
0,852,0,18,18,6.748759547491679
0,210,736,3,5,5.351858133476067
0,276,2655,10,10,5.6240175061873385
0,308,4393,3,3,5.733341276897746
0,0,0,215,2,0.0
9053,1149,5865,1,1,7.047517221357296
0,253,7091,19,19,5.537334267018537
0,230,801,16,16,5.442417710521793
0,0,0,201,14,0.0
0,324,1564,8,8,5.783825182329737
0,0,0,235,15,0.0
0,295,313,11,11,5.69035945432406
0,35,0,2,2,3.58351893845611
0,105,146,1,1,4.663439094112067
31,1036,3081,1,1,6.9440872082295275
4,0,0,1,2,0.0
0,0,0,1,1,0.0
2,2194619,0,2,2,14.601519468775356
0,0,0,163,6,0.0
0,231,323,1,1,5.44673737166631
0,0,0,136,6,0.0
0,0,0,144,14,0.0
0,0,0,115,6,0.0
0,8,0,1,8,2.1972245773362196
0,0,0,42,11,0.0
0,329,614,12,12,5.799092654460526
0,0,0,105,5,0.0
0,28,0,69,69,3.367295829986474
0,8,0,1,36,2.1972245773362196
0,46,46,146,146,3.8501476017100584
2,0,15,1,1,0.0
0,227,32120,2,16,5.429345628954441
0,0,0,43,9,0.0
0,1032,0,510,510,6.940222469119639
0,120,397,1,1,4.795790545596741
0,0,0,50,16,0.0
0,207,0,2,2,5.337538079701318
0,231,3466,3,10,5.44673737166631
0,0,0,56,1,0.0
0,215,0,1,1,5.375278407684165
0,0,0,228,3,0.0
0,45,112,117,122,3.828641396489095
0,54540,8314,6,6,10.906707991398342
3,250736,331,1,2,12.432159860013611
0,0,0,235,10,0.0
0,0,0,274,23,0.0
6455,145,105,4,2,4.983606621708336
0,1214,0,17,17,7.102499355774649
0,211,392,11,11,5.356586274672012
0,0,0,376,1,0.0
0,44,115,2,2,3.8066624897703196
4545,146,105,1,1,4.990432586778736
0,0,0,53,15,0.0
0,262,2466,1,1,5.572154032177765
0,0,0,265,21,0.0
0,0,0,214,16,0.0
0,0,0,39,13,0.0
0,4892,0,18,18,8.495560891289124
0,232,3550,25,25,5.4510384535657
0,0,0,1,1,0.0
0,45,76,118,118,3.828641396489095
0,0,0,241,20,0.0
0,314,828,2,15,5.752572638825633
0,5,0,1,1,1.791759469228055
0,0,0,1,1,0.0
0,0,0,248,11,0.0
0,239,2431,6,13,5.480638923341991
0,0,0,1,1,0.0
0,0,0,1,1,0.0
0,0,0,227,9,0.0
0,217,712,9,9,5.384495062789089
0,965,0,10,1,6.873163834212518
0,0,0,1,1,0.0
0,0,0,257,19,0.0
0,276,0,12,12,5.6240175061873385
0,6601,0,20,1,8.795127912413138
0,1,0,47,1,0.6931471805599453
0,0,0,216,11,0.0
0,228,1112,14,14,5.43372200355424
0,8737,0,15,15,9.075436609511382
0,1032,0,511,511,6.940222469119639
0,191,4116,7,24,5.2574953720277815
0,0,0,55,19,0.0
0,0,0,251,3,0.0
0,209,1959,3,3,5.3471075307174685
0,0,0,101,3,0.0
0,0,0,253,14,0.0
0,5336,0,17,17,8.582418976333944
0,0,0,246,5,0.0
0,0,0,1,1,0.0
1,918,366,1,4,6.823286122355687
0,0,0,253,21,0.0
0,229,3841,10,12,5.438079308923196
0,0,0,276,8,0.0
0,0,0,232,19,0.0
0,0,0,134,8,0.0
0,0,0,242,3,0.0
3,2181,448,1,2,7.687997166393016
0,203,1872,12,30,5.318119993844216
0,0,0,120,16,0.0
0,0,0,50,17,0.0
0,11,0,1,1,2.4849066497880004
0,42,42,11,17,3.7612001156935624
0,0,0,263,17,0.0
0,1032,0,40,40,6.940222469119639
0,0,0,128,3,0.0
0,516,4,314,314,6.248042874508429
0,383,0,2,2,5.950642552587727
0,0,0,220,5,0.0
10329,147,105,1,1,4.997212273764115
0,206,1618,8,8,5.332718793265369
0,0,0,77,20,0.0
0,0,0,2,2,0.0
0,18,0,1,1,2.9444389791664403
0,0,0,446,1,0.0
0,0,0,122,12,0.0
0,0,0,259,5,0.0
209,338,238,1,18,5.82600010738045
0,0,0,128,20,0.0
0,0,0,106,12,0.0
10,1281,287,1,2,7.156176637480615
0,208,12922,21,21,5.342334251964811
0,1373,387,1,1,7.2254814727822945
0,280,2137,14,15,5.638354669333745
0,0,0,120,3,0.0
0,332,771,13,18,5.808142489980444
0,0,0,223,11,0.0
0,0,0,299,17,0.0
0,1033,363,1,1,6.9411900550683745
0,0,0,117,15,0.0
0,0,0,12,6,0.0
0,1999,334,1,1,7.600902459542082
0,227,1483,18,20,5.429345628954441
0,334,2750,14,21,5.814130531825066
0,227,1362,8,8,5.429345628954441
0,309,578,1,1,5.736572297479192
5,788,330,2,2,6.670766320845874
0,0,0,148,17,0.0
0,44,44,142,224,3.8066624897703196
0,0,0,116,11,0.0
0,273,6752,7,16,5.6131281063880705
0,42,42,4,6,3.7612001156935624
0,0,0,61,4,0.0
0,0,0,7,6,0.0
0,8,0,1,35,2.1972245773362196
0,334,0,1,1,5.814130531825066
0,0,0,11,10,0.0
0,45,138,121,121,3.828641396489095
0,342,9284,14,14,5.8377304471659395
0,315,13575,2,2,5.755742213586912
0,12,0,1,1,2.5649493574615367
0,0,0,121,15,0.0
0,243,1386,17,17,5.497168225293202
0,0,0,250,8,0.0
0,238,10378,15,15,5.476463551931511
0,0,0,207,3,0.0
0,1073,364,1,1,6.97914527506881
0,0,0,18,8,0.0
0,0,0,130,1,0.0
0,0,0,125,10,0.0
0,317,1049,18,19,5.762051382780177
0,46,132,65,145,3.8501476017100584
0,8,0,1,15,2.1972245773362196
0,293,253,17,17,5.683579767338681
0,301,316,7,25,5.71042701737487
0,0,0,300,20,0.0
3,1886,331,1,2,7.54274354536855
2300,147,105,1,1,4.997212273764115
0,0,0,137,8,0.0
0,45,130,314,313,3.828641396489095
0,318,1099,3,4,5.765191102784844
0,699,335,1,1,6.551080335043404
0,219,9609,1,7,5.393627546352362
0,0,0,116,3,0.0
0,919,335,1,1,6.824373670043086
0,44,44,262,262,3.8066624897703196
0,294,893,12,32,5.68697535633982
1,1146,281,1,2,7.044905117129371
0,0,0,108,20,0.0
0,0,0,96,4,0.0
0,8,0,1,51,2.1972245773362196
0,12,0,2,2,2.5649493574615367
0,1,0,150,130,0.6931471805599453
0,0,0,111,10,0.0
0,0,0,217,17,0.0
0,345,1451,14,14,5.846438775057725
38756,1,0,2,2,0.6931471805599453
0,45,113,104,106,3.828641396489095
0,0,0,85,24,0.0
49,98,2294,1,1,4.59511985013459
3,1761,331,1,1,7.474204806496124
0,217,702,6,6,5.384495062789089
0,45,114,2,6,3.828641396489095
0,208,292,13,49,5.342334251964811
0,0,0,145,4,0.0
0,280,38172,8,8,5.638354669333745
0,0,0,278,1,0.0
0,44,117,45,50,3.8066624897703196
0,9198,0,12,12,9.126850061477157
0,28,0,68,68,3.367295829986474
0,295,3275,13,13,5.69035945432406
0,0,0,253,8,0.0
5,103,1176,1,1,4.6443908991413725
0,338,9398,2,8,5.82600010738045
0,0,0,220,17,0.0
0,201,3720,5,6,5.308267697401205
0,8,0,1,15,2.1972245773362196
0,46,139,172,252,3.8501476017100584
0,206,2483,31,31,5.332718793265369
0,652,333,1,1,6.481577129276431
0,0,0,1,1,0.0
0,44,128,76,156,3.8066624897703196
0,0,0,132,17,0.0
0,0,0,1,2,0.0
0,0,0,234,14,0.0
0,0,0,287,10,0.0
0,44,135,69,149,3.8066624897703196
0,0,0,509,1,0.0
0,501760,0,2,2,13.125879189686833
0,0,0,420,1,0.0
0,44,115,252,253,3.8066624897703196
0,2056,0,5,5,7.6290038896529575
0,0,0,114,12,0.0
0,0,0,298,13,0.0
0,0,0,80,18,0.0
0,0,0,120,19,0.0
0,280,2920,3,3,5.638354669333745
0,744,334,1,3,6.61338421837956
0,0,0,135,3,0.0
4,11961,1391,1,2,9.389490237604502
1,1101,328,1,2,7.004881989712859
0,0,0,134,8,0.0
0,0,0,123,9,0.0
0,0,0,134,10,0.0
157,207,449,3,10,5.337538079701318
0,0,0,121,17,0.0
0,0,0,219,16,0.0
0,45,129,89,169,3.828641396489095
0,44,130,87,148,3.8066624897703196
0,0,0,270,6,0.0
0,0,0,141,20,0.0
0,786,364,1,2,6.668228248417403
0,0,0,178,17,0.0
0,181,0,2,1,5.204006687076795
0,271,1569,22,23,5.605802066295998
0,308,7038,39,39,5.733341276897746
0,0,0,0,0,0.0
0,12,0,1,2,2.5649493574615367
0,319,405,10,10,5.768320995793772
0,0,0,66,3,0.0
0,46,128,68,145,3.8501476017100584
0,292,12689,25,25,5.680172609017068
0,0,0,24,24,0.0
0,0,0,89,5,0.0
0,0,0,331,1,0.0
0,295,8667,1,8,5.69035945432406
0,0,0,240,8,0.0
0,248,3637,2,2,5.517452896464707
0,0,0,276,23,0.0
0,0,0,115,7,0.0
0,0,0,6,6,0.0
0,0,0,1,1,0.0
0,285,5632,6,6,5.655991810819852
0,54540,8314,2,3,10.906707991398342
0,0,0,205,3,0.0
0,0,0,1,1,0.0
0,0,0,267,5,0.0
0,0,0,251,4,0.0
0,0,0,322,1,0.0
0,0,0,98,16,0.0
0,0,0,122,9,0.0
0,0,0,78,10,0.0
0,0,0,269,20,0.0
0,0,0,234,5,0.0
0,0,0,101,10,0.0
0,0,0,4,2,0.0
0,0,0,1,1,0.0
0,331,3267,21,26,5.805134968916488
0,0,0,148,18,0.0
0,289,15252,8,8,5.66988092298052
0,0,0,113,3,0.0
0,8,0,1,35,2.1972245773362196
0,0,0,1,1,0.0
1,1069,335,1,2,6.975413927455952
0,0,0,103,12,0.0
0,184,7462,4,4,5.220355825078324
0,1032,0,511,511,6.940222469119639
0,308,4881,12,14,5.733341276897746
0,0,0,1,1,0.0
0,0,0,289,16,0.0
0,304,3003,7,31,5.720311776607412
0,1,0,20,8,0.6931471805599453
0,0,0,285,19,0.0
0,230,2196,10,10,5.442417710521793
0,0,0,47,13,0.0
0,0,0,22,9,0.0
0,1032,0,511,511,6.940222469119639
0,218,1019,8,17,5.389071729816501
0,177,26764,1,1,5.181783550292085
0,212,1668,2,6,5.3612921657094255
0,0,0,102,16,0.0
0,8,0,1,6,2.1972245773362196
0,0,0,298,18,0.0
0,495,277,2,1,6.206575926724928
0,43,132,164,164,3.784189633918261
0,8,0,1,28,2.1972245773362196
0,42,42,6,11,3.7612001156935624
0,212,259,32,32,5.3612921657094255
0,18,0,1,1,2.9444389791664403
0,8,0,1,51,2.1972245773362196
0,166,386,1,1,5.117993812416755
0,520,0,163,163,6.255750041753367
0,293,8549,4,4,5.683579767338681
0,0,0,116,12,0.0
0,246,455,23,24,5.5093883366279774
0,612,327,1,2,6.418364935936212
0,0,0,240,16,0.0
0,0,0,1,2,0.0
0,0,0,70,2,0.0
0,209,535,11,21,5.3471075307174685
0,0,0,91,25,0.0
0,0,0,119,12,0.0
0,1032,0,10,10,6.940222469119639
0,0,0,261,17,0.0
0,59,0,16,1,4.0943445622221
0,363,15546,1,1,5.8971538676367405
0,0,0,264,11,0.0
0,30,0,1,1,3.4339872044851463
0,0,0,143,15,0.0
0,12165,0,2,2,9.40640045488065
0,241,2971,13,15,5.488937726156687
0,1487,302,1,1,7.305188215393037
0,239,7333,42,42,5.480638923341991
0,297,16319,12,12,5.697093486505405
0,0,0,255,12,0.0
0,212,1953,17,17,5.3612921657094255
0,0,0,127,19,0.0
0,0,0,106,6,0.0
0,203,1908,2,2,5.318119993844216
0,1556,0,6,6,7.350516171833998
0,230,3222,6,6,5.442417710521793
27,90,45,2,2,4.51085950651685
0,0,0,104,4,0.0
0,30,0,1,1,3.4339872044851463
0,238,3222,3,3,5.476463551931511
0,0,0,25,5,0.0
0,105,145,4,1,4.663439094112067
0,0,0,101,16,0.0
0,1256,333,1,2,7.136483208590247
0,278,2092,17,23,5.631211781821365
0,194,0,2,2,5.272999558563747
0,10272,0,10,10,9.237274373216264
0,0,714,10,10,0.0
0,210,3127,10,10,5.351858133476067
0,0,0,140,15,0.0
0,0,0,30,1,0.0
729,718,23661,1,1,6.577861357721047
1,1349,326,1,1,7.2078598714324755
0,328,284,12,12,5.796057750765372
0,0,0,1,2,0.0
0,305,1819,28,28,5.723585101952381
0,245,474,8,13,5.5053315359323625
0,289,1808,16,16,5.66988092298052
0,44,44,125,205,3.8066624897703196
0,219,2688,17,17,5.393627546352362
0,219,1862,4,4,5.393627546352362
0,296,925,6,6,5.6937321388027
0,318,762,5,5,5.765191102784844
0,212,300,1,1,5.3612921657094255
0,46,46,231,231,3.8501476017100584
2583,146,105,1,1,4.990432586778736
0,42,42,183,183,3.7612001156935624
0,8,0,1,49,2.1972245773362196
0,35,130,2,1,3.58351893845611
0,30,0,2,1,3.4339872044851463
0,1480,0,17,17,7.300472814267799
0,1171,388,1,2,7.066466970136958
2,1381,338,1,1,7.231287004327616
31321,1,0,2,2,0.6931471805599453
0,359,2887,6,7,5.886104031450156
0,0,0,206,11,0.0
0,637,0,7,7,6.45833828334479
0,315,5730,4,4,5.755742213586912
0,0,0,172,5,0.0
0,1874,0,9,10,7.536363938404511
0,330,1128,13,25,5.802118375377063
0,441,15273,12,33,6.091309882077698
0,352,3327,19,19,5.8664680569332965
0,0,0,127,18,0.0
3,2104,377,1,3,7.652070746116482
0,213,671,8,9,5.365976015021851
0,179,28586,1,4,5.19295685089021
0,516,4,149,149,6.248042874508429
0,0,0,161,12,0.0
0,0,0,124,17,0.0
0,855,386,1,1,6.752270376141742
0,230,6085,7,12,5.442417710521793
0,0,0,214,15,0.0
223,165,4216,1,1,5.111987788356544
0,1339,0,2,2,7.200424892944957
0,0,0,78,24,0.0
0,0,0,241,5,0.0
0,230,660,16,29,5.442417710521793
0,268,450,1,2,5.594711379601839
0,1430,404,1,3,7.266128779556451
0,0,0,264,18,0.0
2145,145,105,2,2,4.983606621708336
0,0,0,511,1,0.0
0,324,1918,5,6,5.783825182329737
0,45,126,141,223,3.828641396489095
0,0,0,7,1,0.0
0,44,133,78,228,3.8066624897703196
0,2765,333,1,1,7.925157512224703
0,1327,362,1,1,7.191429330036379
3,80,5505,2,1,4.394449154672439
0,44,125,76,156,3.8066624897703196
0,339,832,11,11,5.8289456176102075
0,392,3759,8,13,5.973809611869261
0,0,0,282,17,0.0
0,8,0,1,32,2.1972245773362196
0,0,0,101,8,0.0
0,260,5895,7,7,5.564520407322694
0,0,0,104,15,0.0
0,0,0,5,4,0.0
0,340,4213,17,17,5.831882477283517
0,310,638,20,20,5.739792912179234
0,0,0,10,1,0.0
0,320,331,17,17,5.771441123130016
0,298,5519,7,7,5.700443573390687
155,310,238,1,12,5.739792912179234
0,43,113,103,108,3.784189633918261
0,0,0,209,1,0.0
25,322,1054,2,1,5.777652323222656
0,46,77,60,60,3.8501476017100584
0,8,0,1,21,2.1972245773362196
0,0,0,296,6,0.0
0,190,1975,7,7,5.25227342804663
2,902,337,1,1,6.805722553416985
0,0,0,426,1,0.0
0,54540,8314,4,4,10.906707991398342
0,520,0,449,449,6.255750041753367
0,0,0,1,8,0.0
0,0,0,185,12,0.0
0,291,316,8,8,5.676753802268282
0,0,0,1,1,0.0
0,0,0,210,22,0.0
0,341,939,28,28,5.834810737062605
0,204,1514,7,7,5.3230099791384085
0,0,0,188,15,0.0
0,0,0,299,8,0.0
0,334,0,2,2,5.814130531825066
0,0,0,23,10,0.0
0,0,0,107,5,0.0
0,44,71,268,268,3.8066624897703196
0,4763,0,11,12,8.46884293047519
0,0,0,208,17,0.0
0,218,2459,18,24,5.389071729816501
0,7321,0,1,1,8.898638793680181
0,0,0,268,19,0.0
0,46,71,129,132,3.8501476017100584
0,0,0,270,6,0.0
0,105,147,7,1,4.663439094112067
0,0,0,132,14,0.0
0,0,0,296,17,0.0
2126,147,105,1,1,4.997212273764115
0,0,0,259,17,0.0
0,10073,0,2,2,9.217713126305595
0,0,0,134,22,0.0
0,0,0,59,15,0.0
0,0,0,136,6,0.0
0,250,768,1,2,5.5254529391317835
0,199,2086,11,11,5.298317366548036
0,1163,388,1,1,7.059617628291383
0,334,0,2,2,5.814130531825066
0,0,0,202,1,0.0
0,0,0,72,10,0.0
0,221,4902,1,2,5.402677381872279
0,241,336,5,5,5.488937726156687
0,0,0,1,2,0.0
0,724,385,1,1,6.586171654854675
0,0,0,215,10,0.0
6764,147,105,1,1,4.997212273764115
0,274,8186,1,1,5.616771097666572
0,0,0,158,1,0.0
0,1032,0,511,511,6.940222469119639
0,0,0,139,19,0.0
0,209,0,1,1,5.3471075307174685
0,44,76,208,208,3.8066624897703196
0,0,0,15,8,0.0
0,45,151,203,283,3.828641396489095
0,46,135,93,154,3.8501476017100584
0,253,5021,6,7,5.537334267018537
0,1480,0,1,3,7.300472814267799
10,1432,477,11,1,7.267525427828172
0,1160,494,1,1,7.057036981697891
0,54540,8314,5,5,10.906707991398342
0,0,0,264,18,0.0
0,0,0,1,1,0.0
0,46,133,13,54,3.8501476017100584
0,1032,0,511,511,6.940222469119639
0,213,1086,7,8,5.365976015021851
0,277,2955,15,15,5.627621113690637
24,321,1063,1,1,5.7745515455444085
0,0,0,1,2,0.0
0,34,0,1,3,3.5553480614894135
0,305,432,12,23,5.723585101952381
0,960,0,2,2,6.8679744089702925
0,701,332,1,1,6.553933404025811
0,32,94,2,1,3.4965075614664802
0,323,608,24,24,5.780743515792329
0,0,0,492,1,0.0
0,353,7976,5,6,5.869296913133774
0,285,3957,18,18,5.655991810819852
0,0,0,228,5,0.0
0,322,2025,1,1,5.777652323222656
0,28,0,172,72,3.367295829986474
0,0,0,267,14,0.0
0,0,0,236,16,0.0
0,0,0,134,14,0.0
0,0,0,135,20,0.0
0,0,0,270,7,0.0
0,213,3158,21,21,5.365976015021851
0,308,392,16,16,5.733341276897746
0,1,0,39,36,0.6931471805599453
0,91,0,1,2,4.5217885770490405
6,847,328,1,1,6.742880635791903
0,350,870,12,26,5.860786223465865
4810,146,105,2,2,4.990432586778736
567,521,15895,1,1,6.257667587882639
0,189,2080,1,1,5.247024072160486
0,0,0,209,4,0.0
10851,146,105,4,2,4.990432586778736
0,334,0,2,2,5.814130531825066
0,334,2124,16,17,5.814130531825066
0,0,0,104,20,0.0
11278,7565,17684,1,1,8.931419805192975
0,146,0,3,1,4.990432586778736
0,198,659,26,36,5.293304824724492
0,0,0,140,18,0.0
0,236,11308,35,38,5.4680601411351315
0,228,22021,13,13,5.43372200355424
0,156,2377,1,1,5.056245805348308
0,0,0,1,1,0.0
0,291,7859,2,2,5.676753802268282
0,0,0,243,7,0.0
0,45,73,153,153,3.828641396489095
0,763,326,1,3,6.638567789166521
0,43,69,228,228,3.784189633918261
15248,146,105,1,1,4.990432586778736
0,0,0,135,11,0.0
0,1032,0,510,510,6.940222469119639
4,1877,285,1,1,7.537962659768208
0,28,0,74,74,3.367295829986474
0,0,0,441,1,0.0
0,0,0,123,8,0.0
0,229,1032,11,11,5.438079308923196
0,210,2112,18,29,5.351858133476067
0,0,0,223,2,0.0
0,0,0,273,16,0.0
0,212,1843,8,8,5.3612921657094255
0,45,130,118,197,3.828641396489095
0,0,0,203,20,0.0
0,520,0,410,410,6.255750041753367
0,0,0,286,9,0.0
8578,147,105,1,1,4.997212273764115
0,35195,0,22,22,10.468687718765452
0,884,0,2,2,6.785587645007929
0,28,0,79,79,3.367295829986474
0,45,128,194,193,3.828641396489095
0,0,0,136,6,0.0
0,0,0,52,12,0.0
0,0,0,1,1,0.0
0,46,42,3,13,3.8501476017100584
0,234,1395,18,25,5.459585514144159
0,0,0,229,15,0.0
0,1510,310,1,1,7.32052696227274
0,43,123,254,254,3.784189633918261
0,8,0,1,1,2.1972245773362196
0,224,2727,9,11,5.41610040220442
0,0,0,262,12,0.0
0,6601,0,21,21,8.795127912413138
0,0,0,35,7,0.0
0,0,0,251,2,0.0
0,295,1472,3,3,5.69035945432406
0,516,4,247,247,6.248042874508429
0,0,0,108,2,0.0
0,0,0,240,7,0.0
21,242,774,1,1,5.493061443340548
0,1,0,14,2,0.6931471805599453
0,1,0,24,3,0.6931471805599453
0,8,0,1,24,2.1972245773362196
0,0,0,101,7,0.0
0,45,142,64,144,3.828641396489095
0,189,687,12,12,5.247024072160486
0,324,7711,11,19,5.783825182329737
0,8,0,1,49,2.1972245773362196
0,0,0,190,3,0.0
0,1417,281,1,2,7.257002707092073
0,0,0,202,2,0.0
0,1480,0,2,4,7.300472814267799
0,0,0,126,4,0.0
0,348,412,4,5,5.855071922202427
0,0,0,1,1,0.0
0,0,0,274,20,0.0
0,42,42,14,19,3.7612001156935624
5,913,329,1,1,6.81783057145415
0,261,345,27,42,5.568344503761097
0,0,0,1,1,0.0
0,234,1486,6,6,5.459585514144159
0,270,1621,1,2,5.602118820879701
3033,146,105,1,1,4.990432586778736
0,0,0,5,4,0.0
0,1234,327,1,1,7.118826249062078
0,732,327,1,1,6.597145701886651
0,0,0,37,4,0.0
0,8,0,1,36,2.1972245773362196
33,39,51,2,2,3.6888794541139363
0,1032,0,511,511,6.940222469119639
0,1480,0,1,3,7.300472814267799
0,232,774,15,53,5.4510384535657
0,35,130,1,1,3.58351893845611
0,0,0,211,16,0.0
0,0,0,83,1,0.0
0,284,11741,4,4,5.652489180268651
0,0,0,269,15,0.0
0,325,2322,2,2,5.786897381366708
0,0,0,263,12,0.0
2577,147,105,6,2,4.997212273764115
0,226,2702,4,4,5.424950017481403
0,253,707,14,14,5.537334267018537
0,212,766,8,8,5.3612921657094255
0,0,0,1,2,0.0
0,813,332,1,1,6.70196036600254
0,0,0,111,1,0.0
0,290,2367,2,2,5.673323267171493
0,0,0,96,4,0.0
0,0,0,294,9,0.0
0,211,23473,12,12,5.356586274672012
0,0,0,139,10,0.0
0,0,0,223,1,0.0
0,1,0,23,4,0.6931471805599453
0,1032,0,511,511,6.940222469119639
0,35,0,1,1,3.58351893845611
0,54540,8314,5,21,10.906707991398342
0,43,133,145,224,3.784189633918261
0,0,0,137,1,0.0
0,1480,0,2,3,7.300472814267799
0,1,0,16,1,0.6931471805599453
0,226,449,23,28,5.424950017481403
0,0,0,2,2,0.0
0,0,0,217,16,0.0
0,1032,0,511,511,6.940222469119639
0,46,131,37,115,3.8501476017100584
0,206,282,11,12,5.332718793265369
25602,3658,8518,1,1,8.204945165019208
0,0,0,199,8,0.0
0,0,0,128,13,0.0
0,259,0,2,3,5.560681631015528
0,217,313,7,8,5.384495062789089
0,0,0,393,1,0.0
0,236,617,1,1,5.4680601411351315
8,6,109,88,1,1.9459101490553132
0,1032,0,4,4,6.940222469119639
0,0,0,108,9,0.0
0,46,46,130,129,3.8501476017100584
0,334,0,1,1,5.814130531825066
0,203,2066,2,2,5.318119993844216
0,312,693,3,3,5.746203190540153
30,1172,3380,2,1,7.067319848653476
14,42,42,2,2,3.7612001156935624
0,0,0,158,3,0.0
0,43,43,205,205,3.784189633918261
0,185,12067,10,10,5.225746673713202
7,202,4091,1,1,5.313205979041787
0,1,0,155,145,0.6931471805599453
0,0,0,359,1,0.0
0,45,137,213,293,3.828641396489095
0,233,6588,21,60,5.455321115357702
0,0,0,147,17,0.0
0,0,0,268,11,0.0
0,0,0,126,17,0.0
0,0,0,272,11,0.0
0,237,3222,2,2,5.472270673671475
0,208,747,6,6,5.342334251964811
0,30,80,2,3,3.4339872044851463
0,254,2650,11,11,5.541263545158426
0,520,0,463,463,6.255750041753367
0,257,1978,15,16,5.552959584921617
1,1140,2445,1,1,7.039660349862076
2410,145,105,4,2,4.983606621708336
0,8,0,1,42,2.1972245773362196
0,0,0,26,6,0.0
0,44,72,140,140,3.8066624897703196
0,211,356,18,19,5.356586274672012
0,1032,0,511,511,6.940222469119639
0,0,0,94,1,0.0
0,0,0,211,13,0.0
0,45,87,275,275,3.828641396489095
0,318,1378,3,6,5.765191102784844
0,0,0,270,3,0.0
3751,1,0,2,2,0.6931471805599453
0,43,119,8,8,3.784189633918261
0,202,2377,3,5,5.313205979041787
0,44,76,231,231,3.8066624897703196
0,207,1628,16,16,5.337538079701318
0,8,0,1,10,2.1972245773362196
0,0,0,244,8,0.0
0,0,0,115,16,0.0
0,847,334,1,1,6.742880635791903
0,0,0,144,11,0.0
0,105,145,4,1,4.663439094112067
0,0,0,130,6,0.0
0,0,0,1,1,0.0
0,233,1931,3,13,5.455321115357702
0,216,2536,19,19,5.37989735354046
0,192,0,2,2,5.262690188904886
0,0,0,220,6,0.0
0,326,608,6,6,5.7899601708972535
0,0,0,1,1,0.0
0,0,0,3,3,0.0
0,6062,0,6,6,8.70996000607173
0,0,0,510,1,0.0
0,0,0,220,9,0.0
0,43,68,164,164,3.784189633918261
30981,1,0,2,2,0.6931471805599453
0,291,1748,21,22,5.676753802268282
0,0,0,126,5,0.0
0,0,0,147,20,0.0
0,0,0,232,22,0.0
0,0,0,245,10,0.0
0,227,1404,3,3,5.429345628954441
0,305,2219,2,3,5.723585101952381
2,2194619,0,3,2,14.601519468775356
0,0,0,509,1,0.0
0,0,0,1,1,0.0
0,0,0,35,11,0.0
0,163,35147,1,13,5.099866427824199
0,307,5294,9,11,5.730099782973574
0,8,0,1,28,2.1972245773362196
0,0,0,285,3,0.0
0,341,1352,4,6,5.834810737062605
0,196,322,1,1,5.2832037287379885
0,0,0,1,2,0.0
0,154,3181,1,1,5.043425116919247
0,0,0,506,1,0.0
0,0,0,210,19,0.0
0,0,0,143,14,0.0
0,0,0,159,14,0.0
10809,147,105,1,1,4.997212273764115
0,0,0,275,12,0.0
0,190,0,2,3,5.25227342804663
0,206,73,1,1,5.332718793265369
0,230,9038,9,9,5.442417710521793
0,245,0,2,2,5.5053315359323625
0,237,4627,19,19,5.472270673671475
0,0,0,226,1,0.0
0,237,1732,16,16,5.472270673671475
0,44,137,15,95,3.8066624897703196
0,0,0,210,12,0.0
0,206,812,25,72,5.332718793265369
0,0,0,234,12,0.0
0,0,0,195,3,0.0
7430,146,105,4,2,4.990432586778736
0,0,0,5,3,0.0
0,223,417,32,32,5.4116460518550396
0,215,478,26,27,5.375278407684165
0,307,731,2,13,5.730099782973574
0,0,0,107,2,0.0
0,520,0,454,454,6.255750041753367
0,0,0,336,1,0.0
0,30,0,1,1,3.4339872044851463
0,0,0,208,3,0.0
0,0,0,262,10,0.0
3,725,335,1,2,6.587550014824796
0,0,0,1,3,0.0
0,1,0,21,19,0.6931471805599453
0,0,0,241,9,0.0
0,303,2613,6,6,5.717027701406222
0,0,0,72,18,0.0
0,8,0,1,7,2.1972245773362196
0,45,130,108,108,3.828641396489095
0,3133,329,1,1,8.050065422915965
